sample_ID_edit,date,salinity_insitu,temp_C,TA,Sample_Type,Sample_Collection,pH_nonTris,new_colonynumber,sample_ID,site,SGD_number,salinity_insitu_initial,TA_initial,mean.blanks,SA_cm2,volume_mL,SGD_dil,start_time,stop_time,deltaTA,timediff,umol.cm2.hr
Cabral_Col7_Dil8_Light,6/11/23,35.9,27.452,2374.238719,colony,Post,NA,15,Cabral_Col7_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,0,14,8,08:15:00,09:14:00,16.746736000000055,3540,Inf
Cabral_Col7_Dil8_Light,6/11/23,35.9,27.452,2374.238719,colony,Post,NA,15,Cabral_Col7_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,0,14,8,08:15:00,09:14:00,16.746736000000055,3540,Inf
Cabral_Col7_Dil8_Light,6/11/23,35.9,27.452,2374.238719,colony,Post,NA,15,Cabral_Col7_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,0,14,8,08:15:00,09:14:00,16.746736000000055,3540,Inf
Cabral_Col7_Dil9_Light,6/11/23,35.1,27.734,2381.336345,colony,Post,NA,15,Cabral_Col7_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,90.65625,12,9,08:15:00,09:14:00,7.395235999999841,3540,0.027124895558585292
Cabral_Col7_Dil9_Light,6/11/23,35.1,27.734,2381.336345,colony,Post,NA,15,Cabral_Col7_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,90.65625,12,9,08:15:00,09:14:00,7.395235999999841,3540,0.027124895558585292
Cabral_Col7_Dil9_Light,6/11/23,35.1,27.734,2381.336345,colony,Post,NA,15,Cabral_Col7_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,90.65625,12,9,08:15:00,09:14:00,7.395235999999841,3540,0.027124895558585292
Cabral_Col8_Dil1_Light,6/11/23,36.5,27.436,2387.010951,colony,Post,NA,16,Cabral_Col8_Dil1_Light,Cabral,0,36.5,2382.096706,-28.056276000000025,97.17708,12,1,10:58:00,12:03:00,23.142030999999633,3900,0.07187702082290515
Cabral_Col8_Dil1_Light,6/11/23,36.5,27.436,2387.010951,colony,Post,NA,16,Cabral_Col8_Dil1_Light,Cabral,0,36.5,2382.096706,-28.056276000000025,97.17708,12,1,10:58:00,12:03:00,23.142030999999633,3900,0.07187702082290515
Cabral_Col8_Dil1_Light,6/11/23,36.5,27.436,2387.010951,colony,Post,NA,16,Cabral_Col8_Dil1_Light,Cabral,0,36.5,2382.096706,-28.056276000000025,97.17708,12,1,10:58:00,12:03:00,23.142030999999633,3900,0.07187702082290515
Cabral_Col8_Dil2_Light,6/11/23,36.6,27.345,2378.883991,colony,Post,NA,16,Cabral_Col8_Dil2_Light,Cabral,0.01,36.6,2381.684085,-12.646057000000155,110.98438,13,2,10:58:00,12:03:00,15.446150999999873,3900,0.04194011449043515
Cabral_Col8_Dil2_Light,6/11/23,36.6,27.345,2378.883991,colony,Post,NA,16,Cabral_Col8_Dil2_Light,Cabral,0.01,36.6,2381.684085,-12.646057000000155,110.98438,13,2,10:58:00,12:03:00,15.446150999999873,3900,0.04194011449043515
Cabral_Col8_Dil2_Light,6/11/23,36.6,27.345,2378.883991,colony,Post,NA,16,Cabral_Col8_Dil2_Light,Cabral,0.01,36.6,2381.684085,-12.646057000000155,110.98438,13,2,10:58:00,12:03:00,15.446150999999873,3900,0.04194011449043515
Cabral_Col8_Dil3_Light,6/11/23,36.5,27.68,2397.745495,colony,Post,NA,16,Cabral_Col8_Dil3_Light,Cabral,0.03,36.5,2377.767651,-16.042275000000018,94.59375,11,3,10:58:00,12:03:00,-3.9355689999999868,3900,-0.012577018797712848
Cabral_Col8_Dil3_Light,6/11/23,36.5,27.68,2397.745495,colony,Post,NA,16,Cabral_Col8_Dil3_Light,Cabral,0.03,36.5,2377.767651,-16.042275000000018,94.59375,11,3,10:58:00,12:03:00,-3.9355689999999868,3900,-0.012577018797712848
Cabral_Col8_Dil3_Light,6/11/23,36.5,27.68,2397.745495,colony,Post,NA,16,Cabral_Col8_Dil3_Light,Cabral,0.03,36.5,2377.767651,-16.042275000000018,94.59375,11,3,10:58:00,12:03:00,-3.9355689999999868,3900,-0.012577018797712848
Cabral_Col8_Dil4_Light,6/11/23,36.5,27.788,2371.355603,colony,Post,NA,16,Cabral_Col8_Dil4_Light,Cabral,0.05,36.5,2372.216347,-9.50764150000009,132.83854,14,4,10:58:00,12:03:00,10.368385500000159,3900,0.023484208171178578
Cabral_Col8_Dil4_Light,6/11/23,36.5,27.788,2371.355603,colony,Post,NA,16,Cabral_Col8_Dil4_Light,Cabral,0.05,36.5,2372.216347,-9.50764150000009,132.83854,14,4,10:58:00,12:03:00,10.368385500000159,3900,0.023484208171178578
Cabral_Col8_Dil4_Light,6/11/23,36.5,27.788,2371.355603,colony,Post,NA,16,Cabral_Col8_Dil4_Light,Cabral,0.05,36.5,2372.216347,-9.50764150000009,132.83854,14,4,10:58:00,12:03:00,10.368385500000159,3900,0.023484208171178578
Cabral_Col8_Dil5_Light,6/11/23,36.5,27.779,2401.438151,colony,Post,NA,16,Cabral_Col8_Dil5_Light,Cabral,0.1,36.5,2379.793461,-19.9570769999998,98.33333,12,5,10:58:00,12:03:00,-1.6876129999998284,3900,-0.005179937955069077
Cabral_Col8_Dil5_Light,6/11/23,36.5,27.779,2401.438151,colony,Post,NA,16,Cabral_Col8_Dil5_Light,Cabral,0.1,36.5,2379.793461,-19.9570769999998,98.33333,12,5,10:58:00,12:03:00,-1.6876129999998284,3900,-0.005179937955069077
Cabral_Col8_Dil5_Light,6/11/23,36.5,27.779,2401.438151,colony,Post,NA,16,Cabral_Col8_Dil5_Light,Cabral,0.1,36.5,2379.793461,-19.9570769999998,98.33333,12,5,10:58:00,12:03:00,-1.6876129999998284,3900,-0.005179937955069077
Cabral_Col8_Dil6_Light,6/11/23,36.3,27.685,2387.583749,colony,Post,NA,16,Cabral_Col8_Dil6_Light,Cabral,0.5,36.3,2369.619428,-22.46822700000007,63.46354,8,6,10:58:00,12:03:00,4.503906000000143,3900,0.021554195417740354
Cabral_Col8_Dil6_Light,6/11/23,36.3,27.685,2387.583749,colony,Post,NA,16,Cabral_Col8_Dil6_Light,Cabral,0.5,36.3,2369.619428,-22.46822700000007,63.46354,8,6,10:58:00,12:03:00,4.503906000000143,3900,0.021554195417740354
Cabral_Col8_Dil6_Light,6/11/23,36.3,27.685,2387.583749,colony,Post,NA,16,Cabral_Col8_Dil6_Light,Cabral,0.5,36.3,2369.619428,-22.46822700000007,63.46354,8,6,10:58:00,12:03:00,4.503906000000143,3900,0.021554195417740354
Cabral_Col8_Dil7_Light,6/11/23,36.2,27.602,2414.232623,colony,Post,NA,16,Cabral_Col8_Dil7_Light,Cabral,1,36.2,2416.039082,-22.15207600000008,92.48438,13,7,10:58:00,12:03:00,23.958534999999983,3900,0.0780662045012357
Cabral_Col8_Dil7_Light,6/11/23,36.2,27.602,2414.232623,colony,Post,NA,16,Cabral_Col8_Dil7_Light,Cabral,1,36.2,2416.039082,-22.15207600000008,92.48438,13,7,10:58:00,12:03:00,23.958534999999983,3900,0.0780662045012357
Cabral_Col8_Dil7_Light,6/11/23,36.2,27.602,2414.232623,colony,Post,NA,16,Cabral_Col8_Dil7_Light,Cabral,1,36.2,2416.039082,-22.15207600000008,92.48438,13,7,10:58:00,12:03:00,23.958534999999983,3900,0.0780662045012357
Cabral_Col8_Dil8_Light,6/11/23,35.9,27.452,2382.143503,colony,Post,NA,16,Cabral_Col8_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,135.30208,14,8,10:58:00,12:03:00,8.84195200000022,3900,0.01966222035724737
Cabral_Col8_Dil8_Light,6/11/23,35.9,27.452,2382.143503,colony,Post,NA,16,Cabral_Col8_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,135.30208,14,8,10:58:00,12:03:00,8.84195200000022,3900,0.01966222035724737
Cabral_Col8_Dil8_Light,6/11/23,35.9,27.452,2382.143503,colony,Post,NA,16,Cabral_Col8_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,135.30208,14,8,10:58:00,12:03:00,8.84195200000022,3900,0.01966222035724737
Cabral_Col8_Dil9_Light,6/11/23,35.1,27.734,2410.307212,colony,Post,NA,16,Cabral_Col8_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,61.42708,8,9,10:58:00,12:03:00,-21.575631000000158,3900,-0.10667690971937234
Cabral_Col8_Dil9_Light,6/11/23,35.1,27.734,2410.307212,colony,Post,NA,16,Cabral_Col8_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,61.42708,8,9,10:58:00,12:03:00,-21.575631000000158,3900,-0.10667690971937234
Cabral_Col8_Dil9_Light,6/11/23,35.1,27.734,2410.307212,colony,Post,NA,16,Cabral_Col8_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,61.42708,8,9,10:58:00,12:03:00,-21.575631000000158,3900,-0.10667690971937234
Cabral_Blank_Dil1_Light_Day4,6/11/23,36.5,27.436,2438.209258,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil1_Light,Cabral,0,36.5,2382.096706,-28.056276000000025,0,0,1,13:36:00,14:35:00,-28.056276000000025,3540,-Inf
Cabral_Blank_Dil1_Light_Day4,6/11/23,36.5,27.436,2438.209258,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil1_Light,Cabral,0,36.5,2382.096706,-28.056276000000025,0,0,1,13:36:00,14:35:00,-28.056276000000025,3540,-Inf
Cabral_Blank_Dil1_Light_Day4,6/11/23,36.5,27.436,2438.209258,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil1_Light,Cabral,0,36.5,2382.096706,-28.056276000000025,0,0,1,13:36:00,14:35:00,-28.056276000000025,3540,-Inf
Cabral_Blank_Dil2_Light_Day4,6/11/23,36.6,27.345,2406.976199,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil2_Light,Cabral,0.01,36.6,2381.684085,-12.646057000000155,0,0,2,13:37:00,14:35:00,-12.646057000000155,3480,-Inf
Cabral_Blank_Dil2_Light_Day4,6/11/23,36.6,27.345,2406.976199,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil2_Light,Cabral,0.01,36.6,2381.684085,-12.646057000000155,0,0,2,13:37:00,14:35:00,-12.646057000000155,3480,-Inf
Cabral_Blank_Dil2_Light_Day4,6/11/23,36.6,27.345,2406.976199,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil2_Light,Cabral,0.01,36.6,2381.684085,-12.646057000000155,0,0,2,13:37:00,14:35:00,-12.646057000000155,3480,-Inf
Cabral_Blank_Dil3_Light_Day4,6/11/23,36.5,27.68,2409.852201,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil3_Light,Cabral,0.03,36.5,2377.767651,-16.042275000000018,0,0,3,13:37:00,14:35:00,-16.042275000000018,3480,-Inf
Cabral_Blank_Dil3_Light_Day4,6/11/23,36.5,27.68,2409.852201,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil3_Light,Cabral,0.03,36.5,2377.767651,-16.042275000000018,0,0,3,13:37:00,14:35:00,-16.042275000000018,3480,-Inf
Cabral_Blank_Dil3_Light_Day4,6/11/23,36.5,27.68,2409.852201,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil3_Light,Cabral,0.03,36.5,2377.767651,-16.042275000000018,0,0,3,13:37:00,14:35:00,-16.042275000000018,3480,-Inf
Cabral_Blank_Dil4_Light_Day4,6/11/23,36.5,27.788,2391.23163,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil4_Light,Cabral,0.05,36.5,2372.216347,-9.50764150000009,0,0,4,13:37:00,14:35:00,-9.50764150000009,3480,-Inf
Cabral_Blank_Dil4_Light_Day4,6/11/23,36.5,27.788,2391.23163,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil4_Light,Cabral,0.05,36.5,2372.216347,-9.50764150000009,0,0,4,13:37:00,14:35:00,-9.50764150000009,3480,-Inf
Cabral_Blank_Dil4_Light_Day4,6/11/23,36.5,27.788,2391.23163,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil4_Light,Cabral,0.05,36.5,2372.216347,-9.50764150000009,0,0,4,13:37:00,14:35:00,-9.50764150000009,3480,-Inf
Cabral_Blank_Dil5_Light_Day4,6/11/23,36.5,27.779,2419.707615,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil5_Light,Cabral,0.1,36.5,2379.793461,-19.9570769999998,0,0,5,13:37:00,14:35:00,-19.9570769999998,3480,-Inf
Cabral_Blank_Dil5_Light_Day4,6/11/23,36.5,27.779,2419.707615,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil5_Light,Cabral,0.1,36.5,2379.793461,-19.9570769999998,0,0,5,13:37:00,14:35:00,-19.9570769999998,3480,-Inf
Cabral_Blank_Dil5_Light_Day4,6/11/23,36.5,27.779,2419.707615,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil5_Light,Cabral,0.1,36.5,2379.793461,-19.9570769999998,0,0,5,13:37:00,14:35:00,-19.9570769999998,3480,-Inf
Cabral_Blank_Dil6_Light_Day4,6/11/23,36.3,27.685,2414.555882,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil6_Light,Cabral,0.5,36.3,2369.619428,-22.46822700000007,0,0,6,13:37:00,14:35:00,-22.46822700000007,3480,-Inf
Cabral_Blank_Dil6_Light_Day4,6/11/23,36.3,27.685,2414.555882,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil6_Light,Cabral,0.5,36.3,2369.619428,-22.46822700000007,0,0,6,13:37:00,14:35:00,-22.46822700000007,3480,-Inf
Cabral_Blank_Dil6_Light_Day4,6/11/23,36.3,27.685,2414.555882,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil6_Light,Cabral,0.5,36.3,2369.619428,-22.46822700000007,0,0,6,13:37:00,14:35:00,-22.46822700000007,3480,-Inf
Cabral_Blank_Dil7_Light_Day4,6/11/23,36.2,27.602,2460.343234,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil7_Light,Cabral,1,36.2,2416.039082,-22.15207600000008,0,0,7,13:37:00,14:35:00,-22.15207600000008,3480,-Inf
Cabral_Blank_Dil7_Light_Day4,6/11/23,36.2,27.602,2460.343234,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil7_Light,Cabral,1,36.2,2416.039082,-22.15207600000008,0,0,7,13:37:00,14:35:00,-22.15207600000008,3480,-Inf
Cabral_Blank_Dil7_Light_Day4,6/11/23,36.2,27.602,2460.343234,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil7_Light,Cabral,1,36.2,2416.039082,-22.15207600000008,0,0,7,13:37:00,14:35:00,-22.15207600000008,3480,-Inf
Cabral_Blank_Dil8_Light_Day4,6/11/23,35.9,27.452,2403.017238,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,0,0,8,13:37:00,14:35:00,-12.031782999999905,3480,-Inf
Cabral_Blank_Dil8_Light_Day4,6/11/23,35.9,27.452,2403.017238,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,0,0,8,13:37:00,14:35:00,-12.031782999999905,3480,-Inf
Cabral_Blank_Dil8_Light_Day4,6/11/23,35.9,27.452,2403.017238,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil8_Light,Cabral,2,35.9,2378.953672,-12.031782999999905,0,0,8,13:37:00,14:35:00,-12.031782999999905,3480,-Inf
Cabral_Blank_Dil9_Light_Day4,6/11/23,35.1,27.734,2396.494132,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,0,0,9,13:37:00,14:35:00,-7.762550999999803,3480,-Inf
Cabral_Blank_Dil9_Light_Day4,6/11/23,35.1,27.734,2396.494132,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,0,0,9,13:37:00,14:35:00,-7.762550999999803,3480,-Inf
Cabral_Blank_Dil9_Light_Day4,6/11/23,35.1,27.734,2396.494132,Blank,Post,NA,BLANK,Cabral_BlankD4_Dil9_Light,Cabral,4,35.1,2380.96903,-7.762550999999803,0,0,9,13:37:00,14:35:00,-7.762550999999803,3480,-Inf
Cabral_Col9_Dil1_Light,6/12/23,36.3,28.172,2358.205389,colony,Post,NA,17,Cabral_Col9_Dil1_Light,Cabral,0,36.3,2366.430138,-12.179435499999954,96.14063,10,1,07:52:00,08:49:00,20.40418449999993,3420,0.07327612867459697
Cabral_Col9_Dil1_Light,6/12/23,36.3,28.172,2358.205389,colony,Post,NA,17,Cabral_Col9_Dil1_Light,Cabral,0,36.3,2366.430138,-12.179435499999954,96.14063,10,1,07:52:00,08:49:00,20.40418449999993,3420,0.07327612867459697
Cabral_Col9_Dil1_Light,6/12/23,36.3,28.172,2358.205389,colony,Post,NA,17,Cabral_Col9_Dil1_Light,Cabral,0,36.3,2366.430138,-12.179435499999954,96.14063,10,1,07:52:00,08:49:00,20.40418449999993,3420,0.07327612867459697
Cabral_Col9_Dil2_Light,6/12/23,36.6,27.982,2363.486669,colony,Post,NA,17,Cabral_Col9_Dil2_Light,Cabral,0.01,36.6,2437.47068,11.108725499999991,59.51042,16,2,07:52:00,08:49:00,62.87528550000002,3420,0.3613653248250696
Cabral_Col9_Dil2_Light,6/12/23,36.6,27.982,2363.486669,colony,Post,NA,17,Cabral_Col9_Dil2_Light,Cabral,0.01,36.6,2437.47068,11.108725499999991,59.51042,16,2,07:52:00,08:49:00,62.87528550000002,3420,0.3613653248250696
Cabral_Col9_Dil2_Light,6/12/23,36.6,27.982,2363.486669,colony,Post,NA,17,Cabral_Col9_Dil2_Light,Cabral,0.01,36.6,2437.47068,11.108725499999991,59.51042,16,2,07:52:00,08:49:00,62.87528550000002,3420,0.3613653248250696
Cabral_Col9_Dil3_Light,6/12/23,36.4,28.395,2363.234435,colony,Post,NA,17,Cabral_Col9_Dil3_Light,Cabral,0.03,36.4,2378.494426,-38.10647499999982,108.20833,10,3,07:52:00,08:49:00,53.36646600000017,3420,0.17027778339100294
Cabral_Col9_Dil3_Light,6/12/23,36.4,28.395,2363.234435,colony,Post,NA,17,Cabral_Col9_Dil3_Light,Cabral,0.03,36.4,2378.494426,-38.10647499999982,108.20833,10,3,07:52:00,08:49:00,53.36646600000017,3420,0.17027778339100294
Cabral_Col9_Dil3_Light,6/12/23,36.4,28.395,2363.234435,colony,Post,NA,17,Cabral_Col9_Dil3_Light,Cabral,0.03,36.4,2378.494426,-38.10647499999982,108.20833,10,3,07:52:00,08:49:00,53.36646600000017,3420,0.17027778339100294
Cabral_Col9_Dil4_Light,6/12/23,36.6,28.219,2363.771572,colony,Post,NA,17,Cabral_Col9_Dil4_Light,Cabral,0.05,36.6,2378.482368,-16.603926,52.65104,2,4,07:52:00,08:49:00,31.314721999999847,3420,0.20791550468698589
Cabral_Col9_Dil4_Light,6/12/23,36.6,28.219,2363.771572,colony,Post,NA,17,Cabral_Col9_Dil4_Light,Cabral,0.05,36.6,2378.482368,-16.603926,52.65104,2,4,07:52:00,08:49:00,31.314721999999847,3420,0.20791550468698589
Cabral_Col9_Dil4_Light,6/12/23,36.6,28.219,2363.771572,colony,Post,NA,17,Cabral_Col9_Dil4_Light,Cabral,0.05,36.6,2378.482368,-16.603926,52.65104,2,4,07:52:00,08:49:00,31.314721999999847,3420,0.20791550468698589
Cabral_Col9_Dil5_Light,6/12/23,36.4,28.251,2405.42999,colony,Post,NA,17,Cabral_Col9_Dil5_Light,Cabral,0.1,36.4,2387.15343,-15.378817499999968,102.99479,10,5,07:52:00,08:49:00,-2.8977425000002768,3420,-0.009713925590953534
Cabral_Col9_Dil5_Light,6/12/23,36.4,28.251,2405.42999,colony,Post,NA,17,Cabral_Col9_Dil5_Light,Cabral,0.1,36.4,2387.15343,-15.378817499999968,102.99479,10,5,07:52:00,08:49:00,-2.8977425000002768,3420,-0.009713925590953534
Cabral_Col9_Dil5_Light,6/12/23,36.4,28.251,2405.42999,colony,Post,NA,17,Cabral_Col9_Dil5_Light,Cabral,0.1,36.4,2387.15343,-15.378817499999968,102.99479,10,5,07:52:00,08:49:00,-2.8977425000002768,3420,-0.009713925590953534
Cabral_Col9_Dil6_Light,6/12/23,36.3,28.313,2351.136681,colony,Post,NA,17,Cabral_Col9_Dil6_Light,Cabral,0.5,36.3,2370.703949,-3.8693394999997963,115.58854,11,6,07:52:00,08:49:00,23.436607500000036,3420,0.06989580180523143
Cabral_Col9_Dil6_Light,6/12/23,36.3,28.313,2351.136681,colony,Post,NA,17,Cabral_Col9_Dil6_Light,Cabral,0.5,36.3,2370.703949,-3.8693394999997963,115.58854,11,6,07:52:00,08:49:00,23.436607500000036,3420,0.06989580180523143
Cabral_Col9_Dil6_Light,6/12/23,36.3,28.313,2351.136681,colony,Post,NA,17,Cabral_Col9_Dil6_Light,Cabral,0.5,36.3,2370.703949,-3.8693394999997963,115.58854,11,6,07:52:00,08:49:00,23.436607500000036,3420,0.06989580180523143
Cabral_Col9_Dil7_Light,6/12/23,36.1,28.899,2379.484557,colony,Post,NA,17,Cabral_Col9_Dil7_Light,Cabral,1,36.1,2386.611317,-32.00510600000007,61.42187,9,7,07:52:00,08:49:00,39.13186599999972,3420,0.2203108150467356
Cabral_Col9_Dil7_Light,6/12/23,36.1,28.899,2379.484557,colony,Post,NA,17,Cabral_Col9_Dil7_Light,Cabral,1,36.1,2386.611317,-32.00510600000007,61.42187,9,7,07:52:00,08:49:00,39.13186599999972,3420,0.2203108150467356
Cabral_Col9_Dil7_Light,6/12/23,36.1,28.899,2379.484557,colony,Post,NA,17,Cabral_Col9_Dil7_Light,Cabral,1,36.1,2386.611317,-32.00510600000007,61.42187,9,7,07:52:00,08:49:00,39.13186599999972,3420,0.2203108150467356
Cabral_Col9_Dil8_Light,6/12/23,35.8,28.199,2368.758982,colony,Post,NA,17,Cabral_Col9_Dil8_Light,Cabral,2,35.8,2368.313481,-7.229422999999997,95.55729,12,8,07:52:00,08:49:00,6.783922000000302,3420,0.024434753621018445
Cabral_Col9_Dil8_Light,6/12/23,35.8,28.199,2368.758982,colony,Post,NA,17,Cabral_Col9_Dil8_Light,Cabral,2,35.8,2368.313481,-7.229422999999997,95.55729,12,8,07:52:00,08:49:00,6.783922000000302,3420,0.024434753621018445
Cabral_Col9_Dil8_Light,6/12/23,35.8,28.199,2368.758982,colony,Post,NA,17,Cabral_Col9_Dil8_Light,Cabral,2,35.8,2368.313481,-7.229422999999997,95.55729,12,8,07:52:00,08:49:00,6.783922000000302,3420,0.024434753621018445
Cabral_Col9_Dil9_Light,6/12/23,35.1,28.389,2376.244383,colony,Post,NA,17,Cabral_Col9_Dil9_Light,Cabral,4,35.1,2377.671921,-10.16644599999995,75.96354,5,9,07:52:00,08:49:00,11.593983999999864,3420,0.05310769843976195
Cabral_Col9_Dil9_Light,6/12/23,35.1,28.389,2376.244383,colony,Post,NA,17,Cabral_Col9_Dil9_Light,Cabral,4,35.1,2377.671921,-10.16644599999995,75.96354,5,9,07:52:00,08:49:00,11.593983999999864,3420,0.05310769843976195
Cabral_Col9_Dil9_Light,6/12/23,35.1,28.389,2376.244383,colony,Post,NA,17,Cabral_Col9_Dil9_Light,Cabral,4,35.1,2377.671921,-10.16644599999995,75.96354,5,9,07:52:00,08:49:00,11.593983999999864,3420,0.05310769843976195
Cabral_Col10_Dil1_Light,6/12/23,36.3,28.172,2362.981772,colony,Post,NA,18,Cabral_Col10_Dil1_Light,Cabral,0,36.3,2366.430138,-12.179435499999954,95.09896,8,1,10:39:00,11:40:00,15.627801500000032,3660,0.05318295103319442
Cabral_Col10_Dil1_Light,6/12/23,36.3,28.172,2362.981772,colony,Post,NA,18,Cabral_Col10_Dil1_Light,Cabral,0,36.3,2366.430138,-12.179435499999954,95.09896,8,1,10:39:00,11:40:00,15.627801500000032,3660,0.05318295103319442
Cabral_Col10_Dil1_Light,6/12/23,36.3,28.172,2362.981772,colony,Post,NA,18,Cabral_Col10_Dil1_Light,Cabral,0,36.3,2366.430138,-12.179435499999954,95.09896,8,1,10:39:00,11:40:00,15.627801500000032,3660,0.05318295103319442
Cabral_Col10_Dil2_Light,6/12/23,36.6,27.982,2392.314449,colony,Post,NA,18,Cabral_Col10_Dil2_Light,Cabral,0.01,36.6,2437.47068,11.108725499999991,73.56771,7,2,10:39:00,11:40:00,34.04750549999994,3660,0.15001141897144685
Cabral_Col10_Dil2_Light,6/12/23,36.6,27.982,2392.314449,colony,Post,NA,18,Cabral_Col10_Dil2_Light,Cabral,0.01,36.6,2437.47068,11.108725499999991,73.56771,7,2,10:39:00,11:40:00,34.04750549999994,3660,0.15001141897144685
Cabral_Col10_Dil2_Light,6/12/23,36.6,27.982,2392.314449,colony,Post,NA,18,Cabral_Col10_Dil2_Light,Cabral,0.01,36.6,2437.47068,11.108725499999991,73.56771,7,2,10:39:00,11:40:00,34.04750549999994,3660,0.15001141897144685
Cabral_Col10_Dil3_Light,6/12/23,36.4,28.395,2408.60394,colony,Post,NA,18,Cabral_Col10_Dil3_Light,Cabral,0.03,36.4,2378.494426,-38.10647499999982,160.01042,12,3,10:39:00,11:40:00,7.996961000000056,3660,0.01607358224263894
Cabral_Col10_Dil3_Light,6/12/23,36.4,28.395,2408.60394,colony,Post,NA,18,Cabral_Col10_Dil3_Light,Cabral,0.03,36.4,2378.494426,-38.10647499999982,160.01042,12,3,10:39:00,11:40:00,7.996961000000056,3660,0.01607358224263894
Cabral_Col10_Dil3_Light,6/12/23,36.4,28.395,2408.60394,colony,Post,NA,18,Cabral_Col10_Dil3_Light,Cabral,0.03,36.4,2378.494426,-38.10647499999982,160.01042,12,3,10:39:00,11:40:00,7.996961000000056,3660,0.01607358224263894
Cabral_Col10_Dil4_Light,6/12/23,36.6,28.219,2381.965281,colony,Post,NA,18,Cabral_Col10_Dil4_Light,Cabral,0.05,36.6,2378.482368,-16.603926,99.38021,12,4,10:39:00,11:40:00,13.121013000000175,3660,0.04246229072686051
Cabral_Col10_Dil4_Light,6/12/23,36.6,28.219,2381.965281,colony,Post,NA,18,Cabral_Col10_Dil4_Light,Cabral,0.05,36.6,2378.482368,-16.603926,99.38021,12,4,10:39:00,11:40:00,13.121013000000175,3660,0.04246229072686051
Cabral_Col10_Dil4_Light,6/12/23,36.6,28.219,2381.965281,colony,Post,NA,18,Cabral_Col10_Dil4_Light,Cabral,0.05,36.6,2378.482368,-16.603926,99.38021,12,4,10:39:00,11:40:00,13.121013000000175,3660,0.04246229072686051
Cabral_Col10_Dil5_Light,6/12/23,36.4,28.251,2391.804065,colony,Post,NA,18,Cabral_Col10_Dil5_Light,Cabral,0.1,36.4,2387.15343,-15.378817499999968,90.65104,7,5,10:39:00,11:40:00,10.728182500000003,3660,0.03836009021755475
Cabral_Col10_Dil5_Light,6/12/23,36.4,28.251,2391.804065,colony,Post,NA,18,Cabral_Col10_Dil5_Light,Cabral,0.1,36.4,2387.15343,-15.378817499999968,90.65104,7,5,10:39:00,11:40:00,10.728182500000003,3660,0.03836009021755475
Cabral_Col10_Dil5_Light,6/12/23,36.4,28.251,2391.804065,colony,Post,NA,18,Cabral_Col10_Dil5_Light,Cabral,0.1,36.4,2387.15343,-15.378817499999968,90.65104,7,5,10:39:00,11:40:00,10.728182500000003,3660,0.03836009021755475
Cabral_Col10_Dil6_Light,6/12/23,36.3,28.313,2367.783342,colony,Post,NA,18,Cabral_Col10_Dil6_Light,Cabral,0.5,36.3,2370.703949,-3.8693394999997963,127.89583,11,6,10:39:00,11:40:00,6.7899464999998145,3660,0.017101181288225385
