FileID_csv,Intercept,umol.L.sec,Temp.C,date,start_time,stop_time,colony_number,site,sample_ID,SGD_dil,light_dark,run_block,blank,chamber_channel,date_coral_collected,date_water_collected,color_code,new_colonynumber,SGD_number,weight_g,volume_mL,SA_cm2,spc,salinity,mV,pH,DO_percent,mg_L,temp_C,pH_night,TrisCalDate,phosphate_umolL,silicate_umolL,NN_umolL,ammonia_umolL,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen,Ch.Volume.mL,Ch.Volume.L,umol.sec,date_block
Cabral_Day3_Col6_Dil6_Dark_06102023_O2.csv,96.43166144,-0.018981047,27.46492857,6/10/23,12:40:00,13:11:00,6,Cabral,Cabral_Col6_Dil6_Dark,6,DARK,RUN8,0,6,NA,6/7/23,light_green,14,0.5,31.6812,22,138.5625,55,36.4,-75.4,8.07,67.9,4.39,27.294,8.06,6/14/23,0.13,6.59,0.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,0.628,-0.011920097516,6/10/23
Cabral_Day3_Col6_Dil6_Light_06102023_O2.csv,115.7582148,0.016152047,27.13835802,6/10/23,11:00:00,11:57:00,6,Cabral,Cabral_Col6_Dil6_Light,6,LIGHT,RUN8,0,6,NA,6/7/23,light_green,14,0.5,31.6812,22,138.5625,55,36.4,-75.4,8.07,67.9,4.39,27.294,8.06,6/14/23,0.13,6.59,0.4,2,0.0308233,0.042561833,0.031364155,0.03327133,0.059961955,0.028377087,0.012400193,0.025084863,0.008376353,0.034378401,0.023501125,0.819180917,1.466428569,2.056216488,0.942678117,2.952221932,0.080487173,11.8854843,628,0.628,0.010143485516,6/10/23
Cabral_Day3_Col6_Dil7_Dark_06102023_O2.csv,123.3007243,-0.015667597,27.52654762,6/10/23,12:40:00,13:11:00,6,Cabral,Cabral_Col6_Dil7_Dark,7,DARK,RUN8,0,7,NA,6/7/23,light_green,14,1,34.0625,18,102.91667,54.6,36.1,-74.9,8.06,65.2,4.2,27.269,8.06,6/14/23,0.09,8.39,0.06,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,0.632,-0.009901921304,6/10/23
Cabral_Day3_Col6_Dil7_Light_06102023_O2.csv,130.1666373,0.01560009,27.19606173,6/10/23,11:00:00,11:57:00,6,Cabral,Cabral_Col6_Dil7_Light,7,LIGHT,RUN8,0,7,NA,6/7/23,light_green,14,1,34.0625,18,102.91667,54.6,36.1,-74.9,8.06,65.2,4.2,27.269,8.06,6/14/23,0.09,8.39,0.06,0.31,0.042463456,0.042923687,0.043421322,0.050221284,0.087439697,0.033423894,0.012712891,0.035618074,0.008624743,0.036047607,0.056397002,0.802758413,1.41195179,2.282496801,0.864600003,3.694606246,0.079838264,14.97867506,632,0.632,0.00985925688,6/10/23
Cabral_Day3_Col6_Dil8_Dark_06102023_O2.csv,141.4407808,-0.013193402,27.48710714,6/10/23,12:40:00,13:11:00,6,Cabral,Cabral_Col6_Dil8_Dark,8,DARK,RUN8,0,9,NA,6/7/23,light_green,14,2,21.1687,12,64.39583,54.3,35.9,-75.5,8.07,67.2,4.35,26.909,8.05,6/14/23,0.09,15.42,0.24,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,-0.008417390476,6/10/23
Cabral_Day3_Col6_Dil8_Light_06102023_O2.csv,145.1134249,0.009239434,26.94987654,6/10/23,11:00:00,11:57:00,6,Cabral,Cabral_Col6_Dil8_Light,8,LIGHT,RUN8,0,9,NA,6/7/23,light_green,14,2,21.1687,12,64.39583,54.3,35.9,-75.5,8.07,67.2,4.35,26.909,8.05,6/14/23,0.09,15.42,0.24,0.88,0.027992854,0.033488243,0.028902429,0.030560495,0.046481338,0.023480675,0.009874848,0.023420476,0.006861607,0.026253268,0.048416912,0.847143223,1.390917706,2.140984523,0.945744794,2.483270656,0.076890451,10.44839156,638,0.638,0.005894758892,6/10/23
Cabral_Day3_Col6_Dil9_Dark_06102023_O2.csv,133.7387252,-0.017396829,27.55358333,6/10/23,12:40:00,13:11:00,6,Cabral,Cabral_Col6_Dil9_Dark,9,DARK,RUN8,0,10,NA,6/7/23,light_green,14,4,27.1245,14,75.5625,53.4,35.2,-75.8,8.08,66.2,4.28,27.163,8.05,6/14/23,0.12,24.72,0.04,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,-0.011064383244,6/10/23
Cabral_Day3_Col6_Dil9_Light_06102023_O2.csv,138.6300857,0.014221887,27.1002716,6/10/23,11:00:00,11:57:00,6,Cabral,Cabral_Col6_Dil9_Light,9,LIGHT,RUN8,0,10,NA,6/7/23,light_green,14,4,27.1245,14,75.5625,53.4,35.2,-75.8,8.08,66.2,4.28,27.163,8.05,6/14/23,0.12,24.72,0.04,0.39,0.035165821,0.046999815,0.036737927,0.038709162,0.067170255,0.018752172,0.01400442,0.030494749,0.009981765,0.034996189,0.043934515,0.863620105,1.350160011,2.030714746,0.949075764,3.302860785,0.080619073,12.96723223,636,0.636,0.009045120132000001,6/10/23
Cabral_Day4_Blank_Dil1_Dark_06112023_O2.csv,151.4503767,-0.001363802,27.28947126,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil1_Dark,1,DARK,RUN12,1,1,NA,6/7/23,N/A,BLANK,0,N/A,0,0,55.2,36.5,-76.7,8.09,71.9,4.69,27.436,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-8.864713e-4,6/11/23
Cabral_Day4_Blank_Dil1_Light_06112023_O2.csv,158.3359585,-0.001511292,27.420875,6/11/23,13:36:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil1_Light,1,LIGHT,RUN12,1,1,NA,6/7/23,N/A,BLANK,0,N/A,0,0,55.2,36.5,-76.7,8.09,71.9,4.69,27.436,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-9.823398e-4,6/11/23
Cabral_Day4_Blank_Dil2_Dark_06112023_O2.csv,155.0260977,-8.88e-4,27.18958621,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil2_Dark,2,DARK,RUN12,1,2,NA,6/7/23,N/A,BLANK,0.01,N/A,0,0,55.3,36.6,-76.4,8.09,68.6,4.42,27.345,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.772e-4,6/11/23
Cabral_Day4_Blank_Dil2_Light_06112023_O2.csv,158.5221952,-0.001032698,27.41298182,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil2_Light,2,LIGHT,RUN12,1,2,NA,6/7/23,N/A,BLANK,0.01,N/A,0,0,55.3,36.6,-76.4,8.09,68.6,4.42,27.345,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-6.712537e-4,6/11/23
Cabral_Day4_Blank_Dil3_Dark_06112023_O2.csv,123.6083617,-6.43e-4,27.28616092,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil3_Dark,3,DARK,RUN12,1,3,NA,6/7/23,N/A,BLANK,0.03,N/A,0,0,55.1,36.5,-76.2,8.08,68,4.36,27.68,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-4.1795000000000005e-4,6/11/23
Cabral_Day4_Blank_Dil3_Light_06112023_O2.csv,128.4643853,-7.46e-4,27.51364242,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil3_Light,3,LIGHT,RUN12,1,3,NA,6/7/23,N/A,BLANK,0.03,N/A,0,0,55.1,36.5,-76.2,8.08,68,4.36,27.68,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-4.849e-4,6/11/23
Cabral_Day4_Blank_Dil4_Dark_06112023_O2.csv,155.6705007,-8.04e-4,27.2166092,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil4_Dark,4,DARK,RUN12,1,4,NA,6/7/23,N/A,BLANK,0.05,N/A,0,0,55.2,36.5,-74.9,8.06,67.1,4.3,27.788,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.226e-4,6/11/23
Cabral_Day4_Blank_Dil4_Light_06112023_O2.csv,160.6877478,-9.12e-4,27.5032,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil4_Light,4,LIGHT,RUN12,1,4,NA,6/7/23,N/A,BLANK,0.05,N/A,0,0,55.2,36.5,-74.9,8.06,67.1,4.3,27.788,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.928000000000001e-4,6/11/23
Cabral_Day4_Blank_Dil5_Dark_06112023_O2.csv,147.9543256,-8.35e-4,27.07808046,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil5_Dark,5,DARK,RUN12,1,5,NA,6/7/23,N/A,BLANK,0.1,N/A,0,0,55.2,36.5,-74.7,8.06,63.1,4.02,27.779,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.4275e-4,6/11/23
Cabral_Day4_Blank_Dil5_Light_06112023_O2.csv,153.928242,-7.87e-4,27.31564848,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil5_Light,5,LIGHT,RUN12,1,5,NA,6/7/23,N/A,BLANK,0.1,N/A,0,0,55.2,36.5,-74.7,8.06,63.1,4.02,27.779,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.1155e-4,6/11/23
Cabral_Day4_Blank_Dil6_Dark_06112023_O2.csv,128.6137408,-6.01e-4,27.24025287,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil6_Dark,6,DARK,RUN12,1,6,NA,6/7/23,N/A,BLANK,0.5,N/A,0,0,54.9,36.3,-76.8,8.09,65.8,4.16,27.685,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-3.9065e-4,6/11/23
Cabral_Day4_Blank_Dil6_Light_06112023_O2.csv,134.6592683,-4.95e-4,27.50717576,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil6_Light,6,LIGHT,RUN12,1,6,NA,6/7/23,N/A,BLANK,0.5,N/A,0,0,54.9,36.3,-76.8,8.09,65.8,4.16,27.685,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-3.2175e-4,6/11/23
Cabral_Day4_Blank_Dil7_Dark_06112023_O2.csv,134.2699983,-5.33e-4,27.27448276,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil7_Dark,7,DARK,RUN12,1,7,NA,6/7/23,N/A,BLANK,1,N/A,0,0,54.7,36.2,-74,8.05,64.8,4.15,27.602,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-3.4645000000000005e-4,6/11/23
Cabral_Day4_Blank_Dil7_Light_06112023_O2.csv,141.3206562,-5.25e-4,27.51381818,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil7_Light,7,LIGHT,RUN12,1,7,NA,6/7/23,N/A,BLANK,1,N/A,0,0,54.7,36.2,-74,8.05,64.8,4.15,27.602,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-3.4125e-4,6/11/23
Cabral_Day4_Blank_Dil8_Dark_06112023_O2.csv,149.9437119,-5.49e-4,27.13914943,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil8_Dark,8,DARK,RUN12,1,9,NA,6/7/23,N/A,BLANK,2,N/A,0,0,54.4,35.9,-74,8.05,65.7,4.24,27.452,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-3.5685000000000003e-4,6/11/23
Cabral_Day4_Blank_Dil8_Light_06112023_O2.csv,151.0246939,-8.41e-4,27.38335152,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil8_Light,8,LIGHT,RUN12,1,9,NA,6/7/23,N/A,BLANK,2,N/A,0,0,54.4,35.9,-74,8.05,65.7,4.24,27.452,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-5.4665e-4,6/11/23
Cabral_Day4_Blank_Dil9_Dark_06112023_O2.csv,138.3295785,-3.82e-4,27.20157471,6/11/23,15:13:00,15:45:00,BLANK,Cabral,Cabral_BlankD4_Dil9_Dark,9,DARK,RUN12,1,10,NA,6/7/23,N/A,BLANK,4,N/A,0,0,53.3,35.1,-76.1,8.08,64.1,4.15,27.734,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-2.483e-4,6/11/23
Cabral_Day4_Blank_Dil9_Light_06112023_O2.csv,147.5773186,-5.41e-4,27.53547879,6/11/23,13:37:00,14:35:00,BLANK,Cabral,Cabral_BlankD4_Dil9_Light,9,LIGHT,RUN12,1,10,NA,6/7/23,N/A,BLANK,4,N/A,0,0,53.3,35.1,-76.1,8.08,64.1,4.15,27.734,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0.65,-3.5165e-4,6/11/23
Cabral_Day4_Col7_Dil1_Dark_06112023_O2.csv,140.0815389,-0.014113092,26.60735484,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil1_Dark,1,DARK,RUN10,0,1,NA,6/7/23,purple,15,0,20.2984,10,65.53125,55.2,36.5,-76.7,8.09,71.9,4.69,27.436,NA,6/14/23,0.03,4.24,0.54,21.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,-0.00903237888,6/11/23
Cabral_Day4_Col7_Dil1_Light_06112023_O2.csv,143.4096665,0.011770014,26.43485714,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil1_Light,1,LIGHT,RUN10,0,1,NA,6/7/23,purple,15,0,20.2984,10,65.53125,55.2,36.5,-76.7,8.09,71.9,4.69,27.436,NA,6/14/23,0.03,4.24,0.54,21.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,0.007532808960000001,6/11/23
Cabral_Day4_Col7_Dil2_Dark_06112023_O2.csv,139.5420019,-0.010922823,26.62670968,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil2_Dark,2,DARK,RUN10,0,2,NA,6/7/23,purple,15,0.01,21.159,8,70.66146,55.3,36.6,-76.4,8.09,68.6,4.42,27.345,NA,6/14/23,0.03,3.04,1.02,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,-0.007012452366,6/11/23
Cabral_Day4_Col7_Dil2_Light_06112023_O2.csv,144.4537036,0.010745674,26.37789286,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil2_Light,2,LIGHT,RUN10,0,2,NA,6/7/23,purple,15,0.01,21.159,8,70.66146,55.3,36.6,-76.4,8.09,68.6,4.42,27.345,NA,6/14/23,0.03,3.04,1.02,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.642,0.006898722708,6/11/23
Cabral_Day4_Col7_Dil3_Dark_06112023_O2.csv,114.7020562,-0.010244489,26.76951613,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil3_Dark,3,DARK,RUN10,0,3,NA,6/7/23,purple,15,0.03,23.9089,11,75.89583,55.1,36.5,-76.2,8.08,68,4.36,27.68,NA,6/14/23,0.04,5.16,1.78,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,-0.006546228471000001,6/11/23
Cabral_Day4_Col7_Dil3_Light_06112023_O2.csv,124.0606931,0.012446708,26.54280952,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil3_Light,3,LIGHT,RUN10,0,3,NA,6/7/23,purple,15,0.03,23.9089,11,75.89583,55.1,36.5,-76.2,8.08,68,4.36,27.68,NA,6/14/23,0.04,5.16,1.78,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,0.007953446412000001,6/11/23
Cabral_Day4_Col7_Dil4_Dark_06112023_O2.csv,135.4134719,-0.014832229,26.69605376,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil4_Dark,4,DARK,RUN10,0,4,NA,6/7/23,purple,15,0.05,26.81,13,92.86458,55.2,36.5,-74.9,8.06,67.1,4.3,27.788,NA,6/14/23,0.03,3.79,0.14,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.637,-0.009448129873,6/11/23
Cabral_Day4_Col7_Dil4_Light_06112023_O2.csv,141.2549939,0.012390316,26.42456548,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil4_Light,4,LIGHT,RUN10,0,4,NA,6/7/23,purple,15,0.05,26.81,13,92.86458,55.2,36.5,-74.9,8.06,67.1,4.3,27.788,NA,6/14/23,0.03,3.79,0.14,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.637,0.007892631292,6/11/23
Cabral_Day4_Col7_Dil5_Dark_06112023_O2.csv,129.2514295,-0.020885234,26.64575269,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil5_Dark,5,DARK,RUN10,0,5,NA,6/7/23,purple,15,0.1,29.3809,14,115.66667,55.2,36.5,-74.7,8.06,63.1,4.02,27.779,NA,6/14/23,0.03,4.33,0.45,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,-0.013283008823999999,6/11/23
Cabral_Day4_Col7_Dil5_Light_06112023_O2.csv,132.4664126,0.02229735,26.3645,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil5_Light,5,LIGHT,RUN10,0,5,NA,6/7/23,purple,15,0.1,29.3809,14,115.66667,55.2,36.5,-74.7,8.06,63.1,4.02,27.779,NA,6/14/23,0.03,4.33,0.45,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,0.014181114600000001,6/11/23
Cabral_Day4_Col7_Dil6_Dark_06112023_O2.csv,126.3184341,-0.00881515,26.7721828,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil6_Dark,6,DARK,RUN10,0,6,NA,6/7/23,purple,15,0.5,19.347,10,58.54167,54.9,36.3,-76.8,8.09,65.8,4.16,27.685,NA,6/14/23,0.04,6.59,0.6,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,-0.005641696000000001,6/11/23
Cabral_Day4_Col7_Dil6_Light_06112023_O2.csv,129.6272149,0.0062421280000000004,26.4287381,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil6_Light,6,LIGHT,RUN10,0,6,NA,6/7/23,purple,15,0.5,19.347,10,58.54167,54.9,36.3,-76.8,8.09,65.8,4.16,27.685,NA,6/14/23,0.04,6.59,0.6,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,0.003994961920000001,6/11/23
Cabral_Day4_Col7_Dil7_Dark_06112023_O2.csv,127.5868734,-0.011137032,26.86016129,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil7_Dark,7,DARK,RUN10,0,7,NA,6/7/23,purple,15,1,19.8876,10,72.11458,54.7,36.2,-74,8.05,64.8,4.15,27.602,NA,6/14/23,0.05,9.41,0.46,10.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,-0.00712770048,6/11/23
Cabral_Day4_Col7_Dil7_Light_06112023_O2.csv,126.1884532,0.016653848,26.48713095,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil7_Light,7,LIGHT,RUN10,0,7,NA,6/7/23,purple,15,1,19.8876,10,72.11458,54.7,36.2,-74,8.05,64.8,4.15,27.602,NA,6/14/23,0.05,9.41,0.46,10.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.64,0.01065846272,6/11/23
Cabral_Day4_Col7_Dil8_Dark_06112023_O2.csv,140.6009208,-0.013766347,26.81216129,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil8_Dark,8,DARK,RUN10,0,9,NA,6/7/23,purple,15,2,24.2476,14,0,54.4,35.9,-74,8.05,65.7,4.24,27.452,NA,6/14/23,0.06,13.9,0.17,23.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,-0.008755396692,6/11/23
Cabral_Day4_Col7_Dil8_Light_06112023_O2.csv,137.7413328,0.00961323,26.26428571,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil8_Light,8,LIGHT,RUN10,0,9,NA,6/7/23,purple,15,2,24.2476,14,0,54.4,35.9,-74,8.05,65.7,4.24,27.452,NA,6/14/23,0.06,13.9,0.17,23.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0.636,0.006114014280000001,6/11/23
Cabral_Day4_Col7_Dil9_Dark_06112023_O2.csv,142.013818,-0.012330771,26.90630108,6/11/23,09:55:00,10:29:00,7,Cabral,Cabral_Col7_Dil9_Dark,9,DARK,RUN10,0,10,NA,6/7/23,purple,15,4,23.3207,12,90.65625,53.3,35.1,-76.1,8.08,64.1,4.15,27.734,NA,6/14/23,0.06,23.61,1.31,18.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,-0.007867031898,6/11/23
Cabral_Day4_Col7_Dil9_Light_06112023_O2.csv,140.7547953,0.00960247,26.38650595,6/11/23,08:15:00,09:14:00,7,Cabral,Cabral_Col7_Dil9_Light,9,LIGHT,RUN10,0,10,NA,6/7/23,purple,15,4,23.3207,12,90.65625,53.3,35.1,-76.1,8.08,64.1,4.15,27.734,NA,6/14/23,0.06,23.61,1.31,18.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,0.00612637586,6/11/23
Cabral_Day4_Col8_Dil1_Dark_06112023_O2.csv,131.5869832,-0.015991422,27.40018182,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil1_Dark,1,DARK,RUN11,0,1,NA,6/7/23,yellow,16,0,26.2037,12,97.17708,55.2,36.5,-76.7,8.09,71.9,4.69,27.436,NA,6/14/23,0.03,4.24,0.54,21.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,-0.010202527236000002,6/11/23
Cabral_Day4_Col8_Dil1_Light_06112023_O2.csv,136.0857178,0.016328829,26.78745161,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil1_Light,1,LIGHT,RUN11,0,1,NA,6/7/23,yellow,16,0,26.2037,12,97.17708,55.2,36.5,-76.7,8.09,71.9,4.69,27.436,NA,6/14/23,0.03,4.24,0.54,21.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0.638,0.010417792902,6/11/23
Cabral_Day4_Col8_Dil2_Dark_06112023_O2.csv,123.55995,-0.019310461,27.370125,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil2_Dark,2,DARK,RUN11,0,2,NA,6/7/23,yellow,16,0.01,24.9439,13,110.98438,55.3,36.6,-76.4,8.09,68.6,4.42,27.345,NA,6/14/23,0.03,3.04,1.02,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.637,-0.012300763657,6/11/23
Cabral_Day4_Col8_Dil2_Light_06112023_O2.csv,127.399055,0.018963917,26.82084409,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil2_Light,2,LIGHT,RUN11,0,2,NA,6/7/23,yellow,16,0.01,24.9439,13,110.98438,55.3,36.6,-76.4,8.09,68.6,4.42,27.345,NA,6/14/23,0.03,3.04,1.02,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0.637,0.012080015129000001,6/11/23
Cabral_Day4_Col8_Dil3_Dark_06112023_O2.csv,108.5117355,-0.012633725,27.56730682,6/11/23,12:41:00,13:14:00,8,Cabral,Cabral_Col8_Dil3_Dark,3,DARK,RUN11,0,3,NA,6/7/23,yellow,16,0.03,20.5479,11,94.59375,55.1,36.5,-76.2,8.08,68,4.36,27.68,NA,6/14/23,0.04,5.16,1.78,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,-0.008072950275,6/11/23
Cabral_Day4_Col8_Dil3_Light_06112023_O2.csv,112.1508798,0.010874313,26.85627419,6/11/23,10:58:00,12:03:00,8,Cabral,Cabral_Col8_Dil3_Light,3,LIGHT,RUN11,0,3,NA,6/7/23,yellow,16,0.03,20.5479,11,94.59375,55.1,36.5,-76.2,8.08,68,4.36,27.68,NA,6/14/23,0.04,5.16,1.78,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0.639,0.006948686007,6/11/23
