Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
5046679,10/5/23 16:37:06,10.171,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.601,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.469,103921,260988.00,28.35,65.20,#N/A
5046683,10/5/23 16:37:07,10.187,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.582,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.470,103920,260992.14,28.35,65.20,#N/A
5046687,10/5/23 16:37:08,10.204,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.657,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.466,103923,260977.21,28.35,65.20,#N/A
5046691,10/5/23 16:37:09,10.221,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.657,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.466,103915,260969.64,28.35,65.20,#N/A
5046695,10/5/23 16:37:10,10.237,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.545,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.472,103912,260989.07,28.35,65.20,#N/A
5046699,10/5/23 16:37:11,10.254,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.601,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.469,103913,260987.47,28.35,65.20,#N/A
5046703,10/5/23 16:37:12,10.271,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.638,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.467,103903,260966.69,28.35,65.20,#N/A
5046707,10/5/23 16:37:13,10.287,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.676,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.465,103901,260968.47,28.35,65.20,#N/A
5046711,10/5/23 16:37:14,10.304,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.601,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.469,103905,260967.54,28.35,65.20,#N/A
5046715,10/5/23 16:37:15,10.321,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.713,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.463,103901,260969.28,28.35,65.20,#N/A
5046719,10/5/23 16:37:16,10.337,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.620,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.468,103896,260966.33,28.35,65.20,#N/A
5046723,10/5/23 16:37:17,10.354,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.750,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.461,103888,260968.91,28.35,65.20,#N/A
5046727,10/5/23 16:37:18,10.371,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.620,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.468,103883,260957.35,28.35,65.20,#N/A
5046731,10/5/23 16:37:19,10.387,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.750,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.461,103877,260945.94,28.35,65.20,#N/A
5046735,10/5/23 16:37:20,10.404,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.657,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.466,103874,260949.83,28.35,65.20,#N/A
5046739,10/5/23 16:37:21,10.421,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.676,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.465,103873,260948.92,28.35,65.20,#N/A
5046743,10/5/23 16:37:21,10.437,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.750,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.461,103878,260951.60,28.35,65.20,#N/A
5046747,10/5/23 16:37:23,10.454,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.732,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.462,103870,260948.84,28.35,65.20,#N/A
5046751,10/5/23 16:37:24,10.471,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.694,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.464,103870,260938.78,28.35,65.20,#N/A
5046755,10/5/23 16:37:25,10.488,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.694,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.464,103859,260942.46,28.35,65.20,#N/A
5046759,10/5/23 16:37:26,10.504,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.844,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.456,103859,260935.69,28.35,65.20,#N/A
5046763,10/5/23 16:37:27,10.521,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.750,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.461,103848,260937.99,28.35,65.20,#N/A
5046767,10/5/23 16:37:28,10.538,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.825,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.457,103851,260936.40,28.35,65.20,#N/A
5046771,10/5/23 16:37:29,10.554,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.750,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.461,103848,260935.21,28.35,65.20,#N/A
5046775,10/5/23 16:37:30,10.571,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.807,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.458,103839,260924.50,28.35,65.20,#N/A
5046779,10/5/23 16:37:31,10.588,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.825,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.457,103837,260933.83,28.35,65.20,#N/A
5046783,10/5/23 16:37:32,10.604,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.788,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.459,103837,260926.50,28.35,65.20,#N/A
5046787,10/5/23 16:37:33,10.621,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.881,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.454,103831,260926.14,28.35,65.20,#N/A
5046791,10/5/23 16:37:34,10.638,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.844,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.456,103839,260926.27,28.35,65.20,#N/A
5046795,10/5/23 16:37:35,10.654,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.844,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.456,103828,260923.53,28.35,65.20,#N/A
5046799,10/5/23 16:37:36,10.671,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.900,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.453,103820,260917.25,28.35,65.20,#N/A
5046803,10/5/23 16:37:37,10.688,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.825,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.457,103813,260916.73,28.35,65.20,#N/A
5046807,10/5/23 16:37:38,10.705,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.881,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.454,103808,260925.05,28.35,65.20,#N/A
5046811,10/5/23 16:37:39,10.721,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.863,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.455,103811,260914.11,28.35,65.20,#N/A
5046815,10/5/23 16:37:40,10.738,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.938,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.451,103802,260920.10,28.35,65.20,#N/A
5046819,10/5/23 16:37:41,10.755,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.919,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.452,103805,260924.44,28.35,65.20,#N/A
5046823,10/5/23 16:37:42,10.771,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.788,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.459,103809,260923.11,28.35,65.20,#N/A
5046827,10/5/23 16:37:43,10.788,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.919,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.452,103797,260908.67,28.35,65.20,#N/A
5046831,10/5/23 16:37:44,10.804,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.844,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.456,103804,260916.01,28.35,65.20,#N/A
5046835,10/5/23 16:37:45,10.821,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.868,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.455,103799,260909.46,28.35,65.20,#N/A
5046839,10/5/23 16:37:46,10.837,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.906,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.453,103782,260898.35,28.35,65.20,#N/A
5046843,10/5/23 16:37:47,10.854,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.018,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.447,103778,260899.56,28.35,65.20,#N/A
5046847,10/5/23 16:37:48,10.871,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.999,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.448,103781,260899.53,28.35,65.20,#N/A
5046851,10/5/23 16:37:49,10.888,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.943,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.451,103773,260894.61,28.35,65.20,#N/A
5046855,10/5/23 16:37:50,10.904,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.906,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.453,103776,260902.68,28.35,65.20,#N/A
5046859,10/5/23 16:37:51,10.921,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.943,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.451,103768,260899.20,28.35,65.20,#N/A
5046863,10/5/23 16:37:52,10.938,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.962,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.450,103771,260905.69,28.35,65.20,#N/A
5046867,10/5/23 16:37:53,10.955,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.999,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.448,103762,260892.00,28.35,65.20,#N/A
5046871,10/5/23 16:37:54,10.971,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.013,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.447,103746,260893.58,28.35,65.20,#N/A
5046875,10/5/23 16:37:55,10.988,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.037,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.446,103763,260893.56,28.35,65.20,#N/A
5046879,10/5/23 16:37:56,11.005,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.980,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.449,103763,260883.61,28.35,65.20,#N/A
5046883,10/5/23 16:37:57,11.021,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.112,μmol/L,20.000,°C,987.000,hPa,Humid,35,0,,0,22.442,103746,260886.17,28.35,65.20,#N/A
5046887,10/5/23 16:37:58,11.038,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.050,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.445,103745,260887.62,28.35,65.20,#N/A
5046891,10/5/23 16:37:59,11.055,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103763,260898.88,28.35,65.20,#N/A
5046895,10/5/23 16:38:00,11.071,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103763,260883.91,28.35,65.20,#N/A
5046899,10/5/23 16:38:01,11.088,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.031,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.446,103752,260883.60,28.35,65.20,#N/A
5046903,10/5/23 16:38:02,11.105,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.938,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.451,103755,260872.17,28.35,65.20,#N/A
5046907,10/5/23 16:38:03,11.121,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.013,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.447,103753,260881.64,28.35,65.20,#N/A
5046911,10/5/23 16:38:04,11.138,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103753,260869.97,28.35,65.20,#N/A
5046915,10/5/23 16:38:05,11.155,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.975,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.449,103758,260867.24,28.35,65.20,#N/A
5046919,10/5/23 16:38:06,11.171,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.050,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.445,103747,260868.08,28.35,65.20,#N/A
5046923,10/5/23 16:38:07,11.188,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103747,260859.39,28.35,65.20,#N/A
5046927,10/5/23 16:38:08,11.204,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.975,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.449,103747,260860.98,28.35,65.20,#N/A
5046931,10/5/23 16:38:09,11.221,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.031,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.446,103748,260862.36,28.35,65.20,#N/A
5046935,10/5/23 16:38:10,11.237,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.938,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.451,103743,260865.98,28.35,65.20,#N/A
5046939,10/5/23 16:38:11,11.254,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.956,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.450,103736,260857.57,28.35,65.20,#N/A
5046943,10/5/23 16:38:12,11.271,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.938,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.451,103735,260839.99,28.35,65.20,#N/A
5046947,10/5/23 16:38:13,11.287,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.956,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.450,103734,260842.94,28.35,65.20,#N/A
5046951,10/5/23 16:38:14,11.304,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103735,260853.70,28.35,65.20,#N/A
5046955,10/5/23 16:38:15,11.321,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103732,260840.19,28.35,65.20,#N/A
5046959,10/5/23 16:38:16,11.338,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.050,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.445,103723,260848.97,28.35,65.20,#N/A
5046963,10/5/23 16:38:17,11.354,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103720,260847.55,28.35,65.20,#N/A
5046967,10/5/23 16:38:18,11.371,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.050,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.445,103717,260841.42,28.35,65.20,#N/A
5046971,10/5/23 16:38:19,11.388,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.013,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.447,103718,260841.23,28.35,65.20,#N/A
5046975,10/5/23 16:38:20,11.404,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.050,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.445,103720,260836.03,28.35,65.20,#N/A
5046979,10/5/23 16:38:21,11.421,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.088,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.443,103710,260842.25,28.35,65.20,#N/A
5046983,10/5/23 16:38:22,11.438,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.088,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.443,103711,260841.41,28.35,65.20,#N/A
5046987,10/5/23 16:38:23,11.454,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.106,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.442,103714,260828.10,28.35,65.20,#N/A
5046991,10/5/23 16:38:24,11.471,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.088,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.443,103707,260832.57,28.35,65.20,#N/A
5046995,10/5/23 16:38:25,11.488,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103703,260837.03,28.35,65.20,#N/A
5046999,10/5/23 16:38:26,11.504,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,218.994,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.448,103706,260827.08,28.35,65.20,#N/A
5047003,10/5/23 16:38:27,11.521,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.013,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.447,103711,260814.77,28.35,65.20,#N/A
5047007,10/5/23 16:38:28,11.538,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103710,260820.42,28.35,65.20,#N/A
5047011,10/5/23 16:38:29,11.554,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103704,260824.74,28.35,65.20,#N/A
5047015,10/5/23 16:38:30,11.571,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.050,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.445,103693,260819.39,28.35,65.20,#N/A
5047019,10/5/23 16:38:31,11.588,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.088,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.443,103683,260813.61,28.35,65.20,#N/A
5047023,10/5/23 16:38:32,11.604,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.144,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.440,103686,260815.32,28.35,65.20,#N/A
5047027,10/5/23 16:38:33,11.621,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.144,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.440,103683,260808.94,28.35,65.20,#N/A
5047031,10/5/23 16:38:34,11.638,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.125,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.441,103687,260814.68,28.35,65.20,#N/A
5047035,10/5/23 16:38:35,11.655,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.144,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.440,103687,260803.16,28.35,65.20,#N/A
5047039,10/5/23 16:38:36,11.671,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103686,260803.53,28.35,65.20,#N/A
5047043,10/5/23 16:38:37,11.688,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.013,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.447,103686,260804.32,28.35,65.20,#N/A
5047047,10/5/23 16:38:38,11.705,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103695,260807.91,28.35,65.20,#N/A
5047051,10/5/23 16:38:39,11.721,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103689,260809.66,28.35,65.20,#N/A
5047055,10/5/23 16:38:40,11.738,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.088,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.443,103686,260807.91,28.35,65.20,#N/A
5047059,10/5/23 16:38:41,11.755,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.106,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.442,103689,260813.51,28.35,65.20,#N/A
5047063,10/5/23 16:38:42,11.771,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.088,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.443,103684,260805.98,28.35,65.20,#N/A
5047067,10/5/23 16:38:43,11.788,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.069,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.444,103690,260803.14,28.35,65.20,#N/A
5047071,10/5/23 16:38:44,11.805,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.106,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.442,103675,260793.72,28.35,65.20,#N/A
5047075,10/5/23 16:38:45,11.821,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.256,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.434,103665,260796.57,28.35,65.20,#N/A
5047079,10/5/23 16:38:46,11.838,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.200,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.437,103653,260791.11,28.35,65.20,#N/A
5047083,10/5/23 16:38:47,11.855,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.200,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.437,103659,260793.38,28.35,65.20,#N/A
5047087,10/5/23 16:38:48,11.871,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.125,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.441,103658,260789.66,28.35,65.20,#N/A
5047091,10/5/23 16:38:49,11.888,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.181,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.438,103658,260791.56,28.35,65.20,#N/A
5047095,10/5/23 16:38:50,11.905,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.144,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.440,103655,260791.54,28.35,65.20,#N/A
5047099,10/5/23 16:38:51,11.921,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.200,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.437,103655,260785.14,28.35,65.20,#N/A
5047103,10/5/23 16:38:52,11.938,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.125,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.441,103652,260794.30,28.35,65.20,#N/A
5047107,10/5/23 16:38:53,11.955,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.125,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.441,103655,260796.33,28.35,65.20,#N/A
5047111,10/5/23 16:38:54,11.971,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.219,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.436,103647,260785.01,28.35,65.20,#N/A
5047115,10/5/23 16:38:55,11.988,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.162,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.439,103651,260784.40,28.35,65.20,#N/A
5047119,10/5/23 16:38:56,12.005,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.162,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.439,103641,260779.65,28.35,65.20,#N/A
5047123,10/5/23 16:38:57,12.021,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.162,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.439,103639,260773.37,28.35,65.20,#N/A
5047127,10/5/23 16:38:58,12.038,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.181,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.438,103636,260768.82,28.35,65.20,#N/A
5047131,10/5/23 16:38:59,12.055,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.256,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.434,103623,260764.10,28.35,65.20,#N/A
5047135,10/5/23 16:39:00,12.071,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.238,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.435,103629,260769.37,28.35,65.20,#N/A
5047139,10/5/23 16:39:01,12.088,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.162,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.439,103634,260769.99,28.35,65.20,#N/A
5047143,10/5/23 16:39:02,12.105,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.181,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.438,103636,260764.47,28.35,65.20,#N/A
5047147,10/5/23 16:39:03,12.121,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.125,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.441,103630,260755.37,28.35,65.20,#N/A
5047151,10/5/23 16:39:04,12.138,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.162,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.439,103631,260758.22,28.35,65.20,#N/A
5047155,10/5/23 16:39:05,12.155,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.238,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.435,103636,260758.01,28.35,65.20,#N/A
5047159,10/5/23 16:39:06,12.171,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.275,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.433,103631,260759.07,28.35,65.20,#N/A
5047163,10/5/23 16:39:07,12.188,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.219,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.436,103625,260758.90,28.35,65.20,#N/A
5047167,10/5/23 16:39:08,12.204,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.238,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.435,103621,260754.24,28.35,65.20,#N/A
5047171,10/5/23 16:39:09,12.221,OXY_CH2 (PSt7-10),13/9/19 10:45:52,default,219.256,μmol/L,20.000,°C,986.000,hPa,Humid,35,0,,0,22.434,103608,260739.69,28.35,65.20,#N/A
