Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
5045885,10/5/23 16:33:47,6.208,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.443,μmol/L,20.681,°C,987.000,hPa,Humid,35,0,,0,24.422,124778,358117.25,32.55,50.20,#N/A
5045889,10/5/23 16:33:48,6.224,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.475,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.422,124766,358100.33,32.55,50.20,#N/A
5045893,10/5/23 16:33:49,6.241,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.521,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.419,124772,358110.19,32.55,50.20,#N/A
5045897,10/5/23 16:33:50,6.258,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.415,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.426,124776,358105.24,32.55,50.20,#N/A
5045902,10/5/23 16:33:51,6.275,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.508,μmol/L,20.669,°C,987.000,hPa,Humid,35,0,,0,24.422,124776,358103.69,32.55,50.20,#N/A
5045904,10/5/23 16:33:52,6.291,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.546,μmol/L,20.650,°C,987.000,hPa,Humid,35,0,,0,24.426,124777,358100.34,32.55,50.20,#N/A
5045909,10/5/23 16:33:53,6.308,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.528,μmol/L,20.657,°C,987.000,hPa,Humid,35,0,,0,24.425,124778,358107.98,32.55,50.20,#N/A
5045914,10/5/23 16:33:54,6.325,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.606,μmol/L,20.650,°C,987.000,hPa,Humid,35,0,,0,24.422,124780,358095.57,32.55,50.20,#N/A
5045916,10/5/23 16:33:55,6.341,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.561,μmol/L,20.650,°C,987.000,hPa,Humid,35,0,,0,24.425,124779,358096.90,32.55,50.20,#N/A
5045920,10/5/23 16:33:56,6.358,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.549,μmol/L,20.644,°C,987.000,hPa,Humid,35,0,,0,24.428,124786,358108.20,32.55,50.20,#N/A
5045925,10/5/23 16:33:57,6.375,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.536,μmol/L,20.638,°C,987.000,hPa,Humid,35,0,,0,24.431,124791,358088.44,32.55,50.20,#N/A
5045930,10/5/23 16:33:58,6.392,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.599,μmol/L,20.632,°C,987.000,hPa,Humid,35,0,,0,24.429,124798,358079.28,32.55,50.20,#N/A
5045932,10/5/23 16:33:59,6.408,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.539,μmol/L,20.632,°C,987.000,hPa,Humid,35,0,,0,24.433,124798,358075.29,32.55,50.20,#N/A
5045936,10/5/23 16:34:00,6.425,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.494,μmol/L,20.632,°C,987.000,hPa,Humid,35,0,,0,24.436,124812,358077.36,32.55,50.20,#N/A
5045941,10/5/23 16:34:01,6.441,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.496,μmol/L,20.626,°C,987.000,hPa,Humid,35,0,,0,24.438,124803,358066.66,32.55,50.20,#N/A
5045944,10/5/23 16:34:02,6.458,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.529,μmol/L,20.620,°C,987.000,hPa,Humid,35,0,,0,24.438,124798,358059.60,32.55,50.20,#N/A
5045948,10/5/23 16:34:03,6.474,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.602,μmol/L,20.626,°C,987.000,hPa,Humid,35,0,,0,24.431,124785,358055.13,32.55,50.20,#N/A
5045953,10/5/23 16:34:04,6.491,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.559,μmol/L,20.620,°C,987.000,hPa,Humid,35,0,,0,24.436,124775,358055.27,32.55,50.20,#N/A
5045958,10/5/23 16:34:05,6.508,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.632,μmol/L,20.626,°C,987.000,hPa,Humid,35,0,,0,24.429,124764,358066.81,32.55,50.20,#N/A
5045960,10/5/23 16:34:06,6.524,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.599,μmol/L,20.632,°C,987.000,hPa,Humid,35,0,,0,24.429,124757,358057.79,32.55,50.20,#N/A
5045964,10/5/23 16:34:07,6.541,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.536,μmol/L,20.638,°C,987.000,hPa,Humid,35,0,,0,24.431,124751,358066.98,32.55,50.20,#N/A
5045969,10/5/23 16:34:08,6.558,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.519,μmol/L,20.644,°C,987.000,hPa,Humid,35,0,,0,24.430,124752,358054.08,32.55,50.20,#N/A
5045972,10/5/23 16:34:09,6.574,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.468,μmol/L,20.657,°C,987.000,hPa,Humid,35,0,,0,24.429,124751,358049.88,32.55,50.20,#N/A
5045976,10/5/23 16:34:10,6.591,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.405,μmol/L,20.663,°C,987.000,hPa,Humid,35,0,,0,24.431,124749,358042.94,32.55,50.20,#N/A
5045981,10/5/23 16:34:11,6.608,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.370,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.429,124751,358050.95,32.55,50.20,#N/A
5045986,10/5/23 16:34:12,6.625,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.287,μmol/L,20.693,°C,987.000,hPa,Humid,35,0,,0,24.428,124747,358041.32,32.55,50.20,#N/A
5045988,10/5/23 16:34:13,6.641,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.254,μmol/L,20.700,°C,987.000,hPa,Humid,35,0,,0,24.428,124738,358041.81,32.55,50.20,#N/A
5045992,10/5/23 16:34:14,6.658,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.144,μmol/L,20.712,°C,987.000,hPa,Humid,35,0,,0,24.431,124738,358038.79,32.55,50.20,#N/A
5045997,10/5/23 16:34:15,6.675,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.079,μmol/L,20.724,°C,987.000,hPa,Humid,35,0,,0,24.431,124736,358037.31,32.55,50.20,#N/A
5046002,10/5/23 16:34:16,6.692,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.058,μmol/L,20.737,°C,987.000,hPa,Humid,35,0,,0,24.428,124737,358039.86,32.55,50.20,#N/A
5046004,10/5/23 16:34:17,6.708,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.930,μmol/L,20.755,°C,987.000,hPa,Humid,35,0,,0,24.430,124738,358033.39,32.55,50.20,#N/A
5046009,10/5/23 16:34:18,6.724,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.945,μmol/L,20.755,°C,987.000,hPa,Humid,35,0,,0,24.429,124730,358037.81,32.55,50.20,#N/A
5046013,10/5/23 16:34:19,6.741,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.898,μmol/L,20.761,°C,987.000,hPa,Humid,35,0,,0,24.430,124727,358024.50,32.55,50.20,#N/A
5046016,10/5/23 16:34:20,6.758,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.883,μmol/L,20.761,°C,987.000,hPa,Humid,35,0,,0,24.431,124728,358016.63,32.55,50.20,#N/A
5046020,10/5/23 16:34:21,6.774,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.820,μmol/L,20.767,°C,987.000,hPa,Humid,35,0,,0,24.433,124726,358011.54,32.55,50.20,#N/A
5046025,10/5/23 16:34:22,6.791,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.850,μmol/L,20.767,°C,987.000,hPa,Humid,35,0,,0,24.431,124718,358009.15,32.55,50.20,#N/A
5046030,10/5/23 16:34:23,6.808,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.835,μmol/L,20.767,°C,987.000,hPa,Humid,35,0,,0,24.432,124713,357999.30,32.55,50.20,#N/A
5046032,10/5/23 16:34:24,6.824,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.833,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.430,124703,358008.65,32.55,50.20,#N/A
5046036,10/5/23 16:34:25,6.841,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.908,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.425,124703,357999.31,32.55,50.20,#N/A
5046041,10/5/23 16:34:26,6.858,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.908,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.425,124692,358004.49,32.55,50.20,#N/A
5046046,10/5/23 16:34:27,6.875,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.923,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.424,124688,358003.78,32.55,50.20,#N/A
5046048,10/5/23 16:34:28,6.891,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.875,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.425,124674,358012.92,32.55,50.20,#N/A
5046052,10/5/23 16:34:29,6.908,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.873,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.423,124660,358002.29,32.55,50.20,#N/A
5046058,10/5/23 16:34:30,6.925,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.933,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.419,124637,358000.60,32.55,50.20,#N/A
5046062,10/5/23 16:34:31,6.942,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,182.978,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.416,124623,357984.81,32.55,50.20,#N/A
5046064,10/5/23 16:34:32,6.958,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.038,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.412,124606,357977.37,32.55,50.20,#N/A
5046069,10/5/23 16:34:33,6.975,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.083,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.409,124585,357983.73,32.55,50.20,#N/A
5046074,10/5/23 16:34:34,6.991,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.158,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.404,124584,357993.24,32.55,50.20,#N/A
5046076,10/5/23 16:34:35,7.008,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.158,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.404,124571,357983.01,32.55,50.20,#N/A
5046081,10/5/23 16:34:36,7.024,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.113,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.407,124570,357983.05,32.55,50.20,#N/A
5046085,10/5/23 16:34:37,7.041,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.206,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.403,124569,357977.00,32.55,50.20,#N/A
5046090,10/5/23 16:34:38,7.058,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.148,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.409,124582,357981.58,32.55,50.20,#N/A
5046092,10/5/23 16:34:39,7.074,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.133,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.410,124567,357971.65,32.55,50.20,#N/A
5046097,10/5/23 16:34:40,7.091,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.143,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.405,124569,357965.41,32.55,50.20,#N/A
5046101,10/5/23 16:34:41,7.108,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.194,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.406,124548,357965.88,32.55,50.20,#N/A
5046106,10/5/23 16:34:42,7.125,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.236,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.401,124539,357960.72,32.55,50.20,#N/A
5046108,10/5/23 16:34:43,7.141,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.286,μmol/L,20.767,°C,987.000,hPa,Humid,35,0,,0,24.402,124531,357970.41,32.55,50.20,#N/A
5046113,10/5/23 16:34:44,7.158,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.206,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.403,124533,357978.11,32.55,50.20,#N/A
5046118,10/5/23 16:34:45,7.175,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.264,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.397,124516,357967.49,32.55,50.20,#N/A
5046120,10/5/23 16:34:46,7.191,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.234,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.399,124510,357956.30,32.55,50.20,#N/A
5046125,10/5/23 16:34:47,7.208,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.296,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.397,124503,357968.03,32.55,50.20,#N/A
5046128,10/5/23 16:34:48,7.225,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.347,μmol/L,20.767,°C,987.000,hPa,Humid,35,0,,0,24.398,124502,357950.01,32.55,50.20,#N/A
5046134,10/5/23 16:34:49,7.241,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.329,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.397,124492,357935.58,32.55,50.20,#N/A
5046136,10/5/23 16:34:50,7.258,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.309,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.394,124477,357939.13,32.55,50.20,#N/A
5046140,10/5/23 16:34:51,7.274,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.206,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.403,124517,357927.85,32.55,50.20,#N/A
5046145,10/5/23 16:34:52,7.291,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.101,μmol/L,20.780,°C,987.000,hPa,Humid,35,0,,0,24.410,124539,357944.80,32.55,50.20,#N/A
5046150,10/5/23 16:34:53,7.308,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.317,μmol/L,20.767,°C,987.000,hPa,Humid,35,0,,0,24.400,124495,357928.14,32.55,50.20,#N/A
5046152,10/5/23 16:34:54,7.324,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.490,μmol/L,20.749,°C,987.000,hPa,Humid,35,0,,0,24.395,124462,357945.68,32.55,50.20,#N/A
5046158,10/5/23 16:34:55,7.341,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.598,μmol/L,20.743,°C,987.000,hPa,Humid,35,0,,0,24.390,124445,357944.58,32.55,50.20,#N/A
5046160,10/5/23 16:34:56,7.358,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.709,μmol/L,20.730,°C,987.000,hPa,Humid,35,0,,0,24.387,124421,357930.50,32.55,50.20,#N/A
5046165,10/5/23 16:34:57,7.375,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.835,μmol/L,20.718,°C,987.000,hPa,Humid,35,0,,0,24.383,124420,357939.67,32.55,50.20,#N/A
5046169,10/5/23 16:34:58,7.391,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.853,μmol/L,20.712,°C,987.000,hPa,Humid,35,0,,0,24.384,124416,357922.56,32.55,50.20,#N/A
5046172,10/5/23 16:34:59,7.408,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.843,μmol/L,20.700,°C,987.000,hPa,Humid,35,0,,0,24.389,124432,357923.37,32.55,50.20,#N/A
5046176,10/5/23 16:35:00,7.424,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.860,μmol/L,20.693,°C,987.000,hPa,Humid,35,0,,0,24.390,124445,357926.02,32.55,50.20,#N/A
5046182,10/5/23 16:35:01,7.441,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.800,μmol/L,20.693,°C,987.000,hPa,Humid,35,0,,0,24.394,124456,357929.48,32.55,50.20,#N/A
5046186,10/5/23 16:35:02,7.458,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.676,μmol/L,20.700,°C,987.000,hPa,Humid,35,0,,0,24.400,124463,357915.30,32.55,50.20,#N/A
5046188,10/5/23 16:35:03,7.474,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.835,μmol/L,20.681,°C,987.000,hPa,Humid,35,0,,0,24.396,124467,357935.38,32.55,50.20,#N/A
5046193,10/5/23 16:35:04,7.491,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.742,μmol/L,20.687,°C,987.000,hPa,Humid,35,0,,0,24.400,124476,357919.33,32.55,50.20,#N/A
5046197,10/5/23 16:35:05,7.508,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.823,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.399,124491,357915.37,32.55,50.20,#N/A
5046200,10/5/23 16:35:06,7.524,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.702,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.407,124490,357907.23,32.55,50.20,#N/A
5046205,10/5/23 16:35:07,7.541,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.717,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.406,124489,357904.19,32.55,50.20,#N/A
5046209,10/5/23 16:35:08,7.558,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.732,μmol/L,20.675,°C,987.000,hPa,Humid,35,0,,0,24.405,124484,357893.06,32.55,50.20,#N/A
5046212,10/5/23 16:35:09,7.574,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.750,μmol/L,20.669,°C,987.000,hPa,Humid,35,0,,0,24.406,124479,357888.62,32.55,50.20,#N/A
5046218,10/5/23 16:35:10,7.591,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.780,μmol/L,20.669,°C,987.000,hPa,Humid,35,0,,0,24.404,124470,357886.54,32.55,50.20,#N/A
5046221,10/5/23 16:35:11,7.608,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.840,μmol/L,20.669,°C,987.000,hPa,Humid,35,0,,0,24.400,124468,357894.06,32.55,50.20,#N/A
5046224,10/5/23 16:35:12,7.624,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.843,μmol/L,20.663,°C,987.000,hPa,Humid,35,0,,0,24.402,124457,357877.51,32.55,50.20,#N/A
5046229,10/5/23 16:35:13,7.641,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.843,μmol/L,20.663,°C,987.000,hPa,Humid,35,0,,0,24.402,124453,357886.69,32.55,50.20,#N/A
5046234,10/5/23 16:35:14,7.658,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.903,μmol/L,20.663,°C,987.000,hPa,Humid,35,0,,0,24.398,124451,357889.56,32.55,50.20,#N/A
5046236,10/5/23 16:35:15,7.674,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.888,μmol/L,20.663,°C,987.000,hPa,Humid,35,0,,0,24.399,124444,357881.04,32.55,50.20,#N/A
5046241,10/5/23 16:35:16,7.691,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.795,μmol/L,20.669,°C,987.000,hPa,Humid,35,0,,0,24.403,124448,357887.11,32.55,50.20,#N/A
5046246,10/5/23 16:35:17,7.708,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.790,μmol/L,20.681,°C,987.000,hPa,Humid,35,0,,0,24.399,124436,357886.29,32.55,50.20,#N/A
5046249,10/5/23 16:35:18,7.725,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.820,μmol/L,20.681,°C,987.000,hPa,Humid,35,0,,0,24.397,124434,357886.05,32.55,50.20,#N/A
5046253,10/5/23 16:35:19,7.741,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.694,μmol/L,20.693,°C,987.000,hPa,Humid,35,0,,0,24.401,124427,357863.79,32.55,50.20,#N/A
5046257,10/5/23 16:35:20,7.758,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.691,μmol/L,20.700,°C,987.000,hPa,Humid,35,0,,0,24.399,124441,357874.28,32.55,50.20,#N/A
5046261,10/5/23 16:35:21,7.775,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.581,μmol/L,20.712,°C,987.000,hPa,Humid,35,0,,0,24.402,124443,357863.86,32.55,50.20,#N/A
5046264,10/5/23 16:35:22,7.791,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.515,μmol/L,20.724,°C,987.000,hPa,Humid,35,0,,0,24.402,124445,357870.11,32.55,50.20,#N/A
5046269,10/5/23 16:35:23,7.808,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.405,μmol/L,20.737,°C,987.000,hPa,Humid,35,0,,0,24.405,124442,357860.09,32.55,50.20,#N/A
5046274,10/5/23 16:35:24,7.825,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.322,μmol/L,20.755,°C,987.000,hPa,Humid,35,0,,0,24.404,124440,357855.74,32.55,50.20,#N/A
5046277,10/5/23 16:35:25,7.841,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.178,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.407,124442,357868.75,32.55,50.20,#N/A
5046282,10/5/23 16:35:26,7.858,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.158,μmol/L,20.786,°C,987.000,hPa,Humid,35,0,,0,24.404,124444,357856.66,32.55,50.20,#N/A
5046285,10/5/23 16:35:27,7.875,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.063,μmol/L,20.798,°C,987.000,hPa,Humid,35,0,,0,24.406,124438,357855.32,32.55,50.20,#N/A
5046288,10/5/23 16:35:28,7.891,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.043,μmol/L,20.810,°C,987.000,hPa,Humid,35,0,,0,24.403,124430,357852.53,32.55,50.20,#N/A
5046293,10/5/23 16:35:29,7.908,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.136,μmol/L,20.804,°C,987.000,hPa,Humid,35,0,,0,24.399,124412,357853.04,32.55,50.20,#N/A
5046297,10/5/23 16:35:30,7.925,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.100,μmol/L,20.817,°C,987.000,hPa,Humid,35,0,,0,24.397,124392,357843.85,32.55,50.20,#N/A
5046301,10/5/23 16:35:31,7.942,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.093,μmol/L,20.835,°C,987.000,hPa,Humid,35,0,,0,24.391,124365,357836.83,32.55,50.20,#N/A
5046304,10/5/23 16:35:32,7.958,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.075,μmol/L,20.841,°C,987.000,hPa,Humid,35,0,,0,24.390,124338,357832.88,32.55,50.20,#N/A
5046309,10/5/23 16:35:33,7.975,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.058,μmol/L,20.847,°C,987.000,hPa,Humid,35,0,,0,24.389,124340,357825.57,32.55,50.20,#N/A
5046313,10/5/23 16:35:34,7.992,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.120,μmol/L,20.841,°C,987.000,hPa,Humid,35,0,,0,24.387,124337,357818.05,32.55,50.20,#N/A
5046317,10/5/23 16:35:35,8.008,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.058,μmol/L,20.847,°C,987.000,hPa,Humid,35,0,,0,24.389,124331,357807.64,32.55,50.20,#N/A
5046321,10/5/23 16:35:36,8.025,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.088,μmol/L,20.847,°C,987.000,hPa,Humid,35,0,,0,24.387,124329,357810.17,32.55,50.20,#N/A
5046325,10/5/23 16:35:37,8.041,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.168,μmol/L,20.835,°C,987.000,hPa,Humid,35,0,,0,24.386,124316,357813.11,32.55,50.20,#N/A
5046330,10/5/23 16:35:38,8.058,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.344,μmol/L,20.810,°C,987.000,hPa,Humid,35,0,,0,24.383,124315,357825.06,32.55,50.20,#N/A
5046333,10/5/23 16:35:39,8.074,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.404,μmol/L,20.810,°C,987.000,hPa,Humid,35,0,,0,24.379,124271,357808.39,32.55,50.20,#N/A
5046336,10/5/23 16:35:40,8.091,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.510,μmol/L,20.810,°C,987.000,hPa,Humid,35,0,,0,24.372,124234,357802.24,32.55,50.20,#N/A
5046342,10/5/23 16:35:41,8.108,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.578,μmol/L,20.792,°C,987.000,hPa,Humid,35,0,,0,24.374,124248,357808.37,32.55,50.20,#N/A
5046345,10/5/23 16:35:42,8.124,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.782,μmol/L,20.773,°C,987.000,hPa,Humid,35,0,,0,24.367,124222,357798.11,32.55,50.20,#N/A
5046348,10/5/23 16:35:43,8.141,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.832,μmol/L,20.761,°C,987.000,hPa,Humid,35,0,,0,24.368,124221,357797.44,32.55,50.20,#N/A
5046354,10/5/23 16:35:44,8.158,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.941,μmol/L,20.755,°C,987.000,hPa,Humid,35,0,,0,24.363,124216,357815.80,32.55,50.20,#N/A
5046357,10/5/23 16:35:45,8.174,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.915,μmol/L,20.743,°C,987.000,hPa,Humid,35,0,,0,24.369,124214,357797.83,32.55,50.20,#N/A
5046360,10/5/23 16:35:46,8.191,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.867,μmol/L,20.749,°C,987.000,hPa,Humid,35,0,,0,24.370,124224,357802.40,32.55,50.20,#N/A
5046366,10/5/23 16:35:47,8.208,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.855,μmol/L,20.743,°C,987.000,hPa,Humid,35,0,,0,24.373,124237,357788.93,32.55,50.20,#N/A
5046369,10/5/23 16:35:48,8.224,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.734,μmol/L,20.743,°C,987.000,hPa,Humid,35,0,,0,24.381,124256,357791.18,32.55,50.20,#N/A
5046372,10/5/23 16:35:49,8.241,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.794,μmol/L,20.743,°C,987.000,hPa,Humid,35,0,,0,24.377,124249,357787.66,32.55,50.20,#N/A
5046378,10/5/23 16:35:50,8.258,OXY_CH3 (PSt7-10),13/9/19 10:46:01,default,183.810,μmol/L,20.743,°C,987.000,hPa,Humid,35,0,,0,24.376,124252,357790.49,32.55,50.20,#N/A
